measure,LOCATION,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Mental disorders,Rate,2021,2223.718065272998,2964.6894012481334,1594.202087837138
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Schizophrenia,Rate,2021,192.66781741267923,252.99526786789514,133.83370685859268
DALYs (Disability-Adjusted Life Years),South Africa,Both,Age-standardized,Mental disorders,Rate,2021,1974.2866729194002,2641.346942692136,1432.201179399822
DALYs (Disability-Adjusted Life Years),South Africa,Both,Age-standardized,Schizophrenia,Rate,2021,178.53828940182757,227.7247280487085,131.56262214646728
DALYs (Disability-Adjusted Life Years),Australia,Both,Age-standardized,Mental disorders,Rate,2021,3087.5629604042056,3977.409762942198,2270.205411487675
DALYs (Disability-Adjusted Life Years),Australia,Both,Age-standardized,Schizophrenia,Rate,2021,211.50394308094099,281.45869048800904,150.2663369848349
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Mental disorders,Rate,2021,1664.2991172807847,2148.18597784809,1222.0157261490044
DALYs (Disability-Adjusted Life Years),New Zealand,Both,Age-standardized,Other mental disorders,Rate,2021,116.34998714301867,166.26085071510616,77.96321537662365
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Depressive disorders,Rate,2021,720.6948733885463,988.8242026228858,501.42141211118525
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Bipolar disorder,Rate,2021,128.81480688154488,184.3963296796389,79.2609221049034
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Anxiety disorders,Rate,2021,868.9712303554348,1278.1897875588334,542.7708211181312
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Eating disorders,Rate,2021,120.10479504414049,174.93923455646703,71.58097919134337
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Autism spectrum disorders,Rate,2021,187.11579187282086,285.3265586337453,112.41385009991377
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,98.72470201443988,148.8653096444457,61.23901594883261
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Conduct disorder,Rate,2021,72.93335058432561,114.1805090651136,42.186305587280536
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Idiopathic developmental intellectual disability,Rate,2021,32.06099419121987,64.00131261366668,13.67046093779183
DALYs (Disability-Adjusted Life Years),Spain,Both,Age-standardized,Other mental disorders,Rate,2021,120.33579954849645,169.7804985393057,76.41590954688778
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,Age-standardized,Other mental disorders,Rate,2021,116.53482171222224,164.68478956317375,76.27632283025078
DALYs (Disability-Adjusted Life Years),India,Both,Age-standardized,Bipolar disorder,Rate,2021,68.4103839366579,95.6873217421693,45.146671120676935
DALYs (Disability-Adjusted Life Years),India,Both,Age-standardized,Anxiety disorders,Rate,2021,546.9629021289462,792.6411159846908,370.4373097190429
DALYs (Disability-Adjusted Life Years),India,Both,Age-standardized,Eating disorders,Rate,2021,41.33189934221704,61.46999584963936,23.672037196727278
DALYs (Disability-Adjusted Life Years),India,Both,Age-standardized,Autism spectrum disorders,Rate,2021,94.11157600475524,197.80200172967986,39.885414028169
DALYs (Disability-Adjusted Life Years),India,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,32.39749187609857,48.759493806149685,18.466545037092505
DALYs (Disability-Adjusted Life Years),India,Both,Age-standardized,Conduct disorder,Rate,2021,59.5075472763067,94.74184030595238,33.68981887708688
DALYs (Disability-Adjusted Life Years),India,Both,Age-standardized,Idiopathic developmental intellectual disability,Rate,2021,94.39558090598048,166.39817159365344,47.51386175515071
DALYs (Disability-Adjusted Life Years),India,Both,Age-standardized,Other mental disorders,Rate,2021,104.51493060615007,150.0807893491957,69.40965857685178
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,Age-standardized,Mental disorders,Rate,2021,2821.594813778524,3783.8817950920907,2071.863361438963
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,Age-standardized,Schizophrenia,Rate,2021,255.45190262458638,320.40437257160414,188.7090063692334
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Depressive disorders,Rate,2021,777.9887635274794,1146.180791706744,503.61707366669657
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Bipolar disorder,Rate,2021,96.60996133342235,137.41120104653038,57.3864916460381
DALYs (Disability-Adjusted Life Years),Liberia,Both,Age-standardized,Mental disorders,Rate,2021,2145.114359551419,2864.086254423281,1556.5619173597918
DALYs (Disability-Adjusted Life Years),Liberia,Both,Age-standardized,Schizophrenia,Rate,2021,179.34735432997243,239.61619975576372,125.31241347609277
DALYs (Disability-Adjusted Life Years),Lithuania,Both,Age-standardized,Mental disorders,Rate,2021,1940.8174446082467,2608.1078998227354,1364.0910036919322
DALYs (Disability-Adjusted Life Years),Lithuania,Both,Age-standardized,Schizophrenia,Rate,2021,147.10681118465024,191.5740813310723,103.81106042327971
DALYs (Disability-Adjusted Life Years),Barbados,Both,Age-standardized,Bipolar disorder,Rate,2021,156.72346330038388,224.57852747951873,93.6368303636355
DALYs (Disability-Adjusted Life Years),Barbados,Both,Age-standardized,Anxiety disorders,Rate,2021,731.597866302507,1069.2766590130107,470.7611186647539
DALYs (Disability-Adjusted Life Years),Honduras,Both,Age-standardized,Depressive disorders,Rate,2021,624.8822890874618,912.9864784125184,419.074296527692
DALYs (Disability-Adjusted Life Years),Honduras,Both,Age-standardized,Bipolar disorder,Rate,2021,155.009288942657,224.3619658900877,90.6603030430292
DALYs (Disability-Adjusted Life Years),Honduras,Both,Age-standardized,Anxiety disorders,Rate,2021,604.2062481215188,907.8505279872797,402.99197828169065
DALYs (Disability-Adjusted Life Years),Honduras,Both,Age-standardized,Eating disorders,Rate,2021,53.35560180166024,81.6371861129036,29.99306613601599
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Depressive disorders,Rate,2021,405.2912480829065,570.9259621172395,280.0827154088593
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Mental disorders,Rate,2021,1865.0164543710057,2425.039880979887,1355.8011382626685
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Schizophrenia,Rate,2021,174.71907227344477,231.15795926977046,116.97150179476327
DALYs (Disability-Adjusted Life Years),Burkina Faso,Both,Age-standardized,Mental disorders,Rate,2021,2244.5319936071023,2999.929920779966,1610.951893626767
DALYs (Disability-Adjusted Life Years),Burkina Faso,Both,Age-standardized,Schizophrenia,Rate,2021,180.97897428196995,239.93196446229305,119.66124940763211
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Depressive disorders,Rate,2021,1069.218881901463,1560.7288338986853,728.8535546148054
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Bipolar disorder,Rate,2021,141.82381547597052,206.18352281720036,86.02182055804785
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Anxiety disorders,Rate,2021,693.0923838201604,994.8045103616637,469.8067054942403
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Eating disorders,Rate,2021,52.16290903539238,78.67859818079219,30.104535066316085
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Autism spectrum disorders,Rate,2021,134.72831698772157,249.3188359925117,70.39967523000423
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,46.74416302639032,70.26807452731714,27.900130605116626
DALYs (Disability-Adjusted Life Years),Tunisia,Both,Age-standardized,Conduct disorder,Rate,2021,54.03002239774258,88.48743772454482,31.385913499115812
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Anxiety disorders,Rate,2021,551.7525236030156,796.9368083319698,365.2594231055232
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Eating disorders,Rate,2021,26.139413889825462,38.48705100486261,15.313397644953769
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Autism spectrum disorders,Rate,2021,157.04899869004151,317.2638994951807,72.92565465980053
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,51.73189689142688,80.07862199970788,30.483202702875804
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Conduct disorder,Rate,2021,71.33108889467789,115.2375110090544,42.120635293882664
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Idiopathic developmental intellectual disability,Rate,2021,12.853159596044542,32.31507931082723,2.8741763569075838
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Other mental disorders,Rate,2021,112.13392965766893,160.3263516593277,73.8332615229537
DALYs (Disability-Adjusted Life Years),Kiribati,Both,Age-standardized,Bipolar disorder,Rate,2021,79.17490903275738,114.79653876592631,48.07047884669936
DALYs (Disability-Adjusted Life Years),Kiribati,Both,Age-standardized,Anxiety disorders,Rate,2021,497.76375301080816,770.1252532878888,301.68971735057664
DALYs (Disability-Adjusted Life Years),Kiribati,Both,Age-standardized,Eating disorders,Rate,2021,23.174480824617515,35.03329887966512,12.903961191995043
DALYs (Disability-Adjusted Life Years),Kiribati,Both,Age-standardized,Autism spectrum disorders,Rate,2021,110.91160418939886,210.44827790765007,55.24235345155854
DALYs (Disability-Adjusted Life Years),Kiribati,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,37.28441993285547,55.2524236548117,21.707280387674214
DALYs (Disability-Adjusted Life Years),Kiribati,Both,Age-standardized,Conduct disorder,Rate,2021,57.33434712207237,92.40848713436503,31.330729965111438
DALYs (Disability-Adjusted Life Years),Kiribati,Both,Age-standardized,Idiopathic developmental intellectual disability,Rate,2021,30.10600312809567,59.79390588283506,13.23186642765078
DALYs (Disability-Adjusted Life Years),Kiribati,Both,Age-standardized,Other mental disorders,Rate,2021,110.16747410420706,156.99448579410767,72.87682582631382
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,Age-standardized,Depressive disorders,Rate,2021,757.6746484162634,1088.8236091430495,517.1815282571358
DALYs (Disability-Adjusted Life Years),Barbados,Both,Age-standardized,Eating disorders,Rate,2021,81.60027061920746,123.25651812681959,47.203875763069135
DALYs (Disability-Adjusted Life Years),Barbados,Both,Age-standardized,Autism spectrum disorders,Rate,2021,116.24061202141988,226.51977933263504,53.22042252217005
DALYs (Disability-Adjusted Life Years),Barbados,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,106.74523520067146,159.81122657911894,62.64608296885331
DALYs (Disability-Adjusted Life Years),Barbados,Both,Age-standardized,Conduct disorder,Rate,2021,69.57867477238506,104.81162942945416,39.52765256854595
DALYs (Disability-Adjusted Life Years),Barbados,Both,Age-standardized,Idiopathic developmental intellectual disability,Rate,2021,19.965906979749676,41.281778880745875,6.753175620113947
DALYs (Disability-Adjusted Life Years),Barbados,Both,Age-standardized,Other mental disorders,Rate,2021,110.85804863951863,158.28252728470218,71.30485970890435
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Depressive disorders,Rate,2021,773.7534693277117,1109.4000336264376,522.7525174872839
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Bipolar disorder,Rate,2021,94.73534764054122,139.98099732661595,56.70431878517587
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Anxiety disorders,Rate,2021,415.271410741259,595.3265208986226,277.0815541893467
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Eating disorders,Rate,2021,16.249387273698677,23.68090051336305,9.172573834843911
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Autism spectrum disorders,Rate,2021,146.43844413521134,297.35510586725917,67.88210155506728
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,51.740907267432945,79.84837405949236,30.4842589519245
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Conduct disorder,Rate,2021,71.11247113552999,112.98770431202504,40.70382024512362
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Idiopathic developmental intellectual disability,Rate,2021,10.352247475375421,29.116395517474913,1.7018460913520774
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Other mental disorders,Rate,2021,110.64369710080105,156.54744112396446,72.92472765970118
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Bipolar disorder,Rate,2021,100.22323921951455,146.6715597270444,59.31707262939816
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Anxiety disorders,Rate,2021,672.4984844525824,993.3784938791487,425.54127629377183
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Eating disorders,Rate,2021,43.346750271940465,67.73319182966439,24.51987281496293
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Autism spectrum disorders,Rate,2021,119.18094484999824,229.03480073301984,54.563200264234546
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,24.788895895429455,36.965627587921716,14.431888184026889
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Conduct disorder,Rate,2021,68.96212159222142,110.98730520938938,38.86761757992959
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Idiopathic developmental intellectual disability,Rate,2021,53.876790919845035,97.32951410151965,26.058957432541707
DALYs (Disability-Adjusted Life Years),North Macedonia,Both,Age-standardized,Other mental disorders,Rate,2021,111.35680416152253,159.0707175322625,74.65333566983587
DALYs (Disability-Adjusted Life Years),Niger,Both,Age-standardized,Anxiety disorders,Rate,2021,693.0957757768618,1028.9058252712953,447.12715547049356
DALYs (Disability-Adjusted Life Years),Niger,Both,Age-standardized,Eating disorders,Rate,2021,21.542542738196833,33.02475405963842,12.630213572694855
DALYs (Disability-Adjusted Life Years),Niger,Both,Age-standardized,Autism spectrum disorders,Rate,2021,124.75023063529781,254.1106141332144,55.9860502982872
DALYs (Disability-Adjusted Life Years),Niger,Both,Age-standardized,Attention-deficit/hyperactivity disorder,Rate,2021,38.43870728228498,57.7592293979348,22.0630434866127
DALYs (Disability-Adjusted Life Years),Niger,Both,Age-standardized,Conduct disorder,Rate,2021,68.74726926414927,109.26220394951032,38.96990099878006
DALYs (Disability-Adjusted Life Years),Niger,Both,Age-standardized,Idiopathic developmental intellectual disability,Rate,2021,16.470962393005717,39.55151189806869,4.029703723748253
DALYs (Disability-Adjusted Life Years),Niger,Both,Age-standardized,Other mental disorders,Rate,2021,111.12208551971906,158.83943258189046,72.02954543574292
DALYs (Disability-Adjusted Life Years),Lithuania,Both,Age-standardized,Depressive disorders,Rate,2021,692.982394495377,1047.6520613341863,452.0167475882832
